run_id,timestamp,lidar_min,lidar_max,ultrasonic_left,ultrasonic_right,x,y,orientation,battery_level,collision_flag,path_smoothness,time_taken,target
52,8,0.81,4.12,1.93,0.13,2.56,1.49,345.97,93.14,0,0.28,46,collision
52,9,0.44,4.49,1.03,0.97,2.92,1.99,91.47,92.02,0,0.28,46,collision
52,10,0.51,4.25,0.66,0.68,3.12,2.07,215.67,91.18,0,0.28,46,collision
52,11,0.8,4.17,0.59,1.5,3.18,2.26,143.02,90.06,0,0.28,46,collision
52,12,0.9,4.54,1.85,0.9,3.67,2.27,237.29,89.59,0,0.28,46,collision
52,13,1.03,4.96,1.11,1.62,3.89,2.34,99.66,88.8,0,0.28,46,collision
52,14,0.37,4.63,1.92,0.11,3.95,2.43,60.38,88.08,0,0.28,46,collision
52,15,2.11,3.86,0.54,1.9,4.18,2.77,206.43,87.32,0,0.28,46,collision
52,16,0.76,3.76,0.4,1.94,4.55,3.26,350.36,86.78,0,0.28,46,collision
52,17,0.37,3.97,0.26,1.91,4.8,3.4,203.56,86.27,0,0.28,46,collision
52,18,0.44,4.74,1.22,0.49,5.15,3.9,91.4,85.6,1,0.28,46,collision
52,19,1.1,4.55,0.4,0.39,5.57,4.0,34.95,84.46,0,0.28,46,collision
52,20,0.55,4.92,0.45,0.38,5.75,4.36,320.51,83.87,0,0.28,46,collision
52,21,0.61,3.15,1.48,0.35,6.03,4.81,205.31,82.96,0,0.28,46,collision
52,22,0.86,3.99,0.78,1.97,6.15,4.93,161.23,82.26,0,0.28,46,collision
52,23,0.67,4.3,0.24,1.29,6.23,5.06,178.31,81.17,0,0.28,46,collision
52,24,0.96,4.85,1.83,0.42,6.56,5.54,103.5,80.37,0,0.28,46,collision
52,25,0.69,4.42,2.0,1.65,6.76,5.67,20.27,79.33,0,0.28,46,collision
52,26,0.32,3.77,0.59,1.27,7.07,6.06,127.27,78.21,0,0.28,46,collision
52,27,0.76,3.73,0.68,1.02,7.35,6.32,188.87,77.61,0,0.28,46,collision
52,28,0.39,4.2,0.33,0.76,7.47,6.43,255.73,76.43,0,0.28,46,collision
52,29,1.24,4.72,0.91,0.77,7.62,6.66,69.26,75.77,0,0.28,46,collision
52,30,0.77,4.06,1.65,1.65,7.7,6.96,141.58,75.35,0,0.28,46,collision
52,31,2.41,3.97,0.19,1.51,7.87,7.21,221.05,74.93,0,0.28,46,collision
52,32,0.59,4.44,0.65,0.76,8.03,7.45,301.32,74.42,1,0.28,46,collision
52,33,2.39,4.97,1.27,0.97,8.36,7.56,251.56,73.82,0,0.28,46,collision
52,34,1.21,4.61,1.63,0.89,8.47,7.66,344.19,72.69,0,0.28,46,collision
52,35,0.79,4.67,0.31,1.81,8.91,7.85,332.69,72.15,0,0.28,46,collision
52,36,0.84,4.56,0.82,0.65,9.1,8.16,103.29,71.29,0,0.28,46,collision
52,37,0.96,4.71,0.33,1.09,9.52,8.32,201.97,70.68,0,0.28,46,collision
52,38,1.38,3.44,1.93,1.22,9.7,8.65,170.81,69.72,0,0.28,46,collision
52,39,1.67,4.7,1.42,1.56,9.93,8.92,142.29,68.52,1,0.28,46,collision
52,40,0.33,4.36,0.53,1.71,10.19,9.03,76.25,68.18,0,0.28,46,collision
52,41,1.56,4.95,0.83,0.44,10.49,9.25,193.22,67.82,0,0.28,46,collision
52,42,0.54,4.55,1.32,1.71,10.84,9.29,276.62,67.35,0,0.28,46,collision
52,43,0.5,4.39,0.75,0.2,10.97,9.5,153.81,66.43,0,0.28,46,collision
52,44,0.46,4.97,1.86,0.85,11.46,9.93,336.71,65.29,0,0.28,46,collision
52,45,0.49,4.93,0.47,0.87,11.72,10.41,341.09,64.22,0,0.28,46,collision
53,0,0.4,4.29,0.68,1.71,0.43,0.25,322.88,99.54,0,0.45,49,timeout
53,1,0.54,4.87,0.81,0.42,0.68,0.49,174.98,98.41,0,0.45,49,timeout
53,2,0.47,4.51,0.31,1.26,0.85,0.8,203.52,97.42,0,0.45,49,timeout
53,3,2.72,4.95,1.01,0.98,1.14,1.07,29.53,96.78,0,0.45,49,timeout
53,4,0.42,4.37,0.15,1.51,1.62,1.4,238.84,96.09,0,0.45,49,timeout
53,5,0.38,4.79,1.29,0.9,1.91,1.47,142.37,95.6,0,0.45,49,timeout
53,6,1.14,4.34,1.63,0.2,2.33,1.96,39.13,94.48,0,0.45,49,timeout
53,7,0.99,4.25,1.64,0.38,2.79,2.42,303.5,93.92,0,0.45,49,timeout
53,8,0.56,4.2,1.59,0.48,3.17,2.84,116.22,93.53,0,0.45,49,timeout
53,9,0.37,4.89,0.21,0.38,3.43,3.31,20.69,92.44,0,0.45,49,timeout
53,10,0.51,4.94,1.42,1.59,3.73,3.47,0.52,91.98,0,0.45,49,timeout
53,11,1.68,4.97,1.93,1.7,3.78,3.69,356.93,91.02,0,0.45,49,timeout
53,12,0.73,3.32,1.66,0.71,3.8,3.86,191.46,89.86,0,0.45,49,timeout
53,13,0.52,4.41,0.24,1.39,4.18,4.26,289.79,89.38,1,0.45,49,timeout
53,14,2.21,4.72,1.68,1.94,4.19,4.55,5.43,88.45,0,0.45,49,timeout
53,15,0.62,4.98,0.78,1.62,4.25,4.57,300.47,87.39,0,0.45,49,timeout
53,16,1.34,4.33,1.32,1.08,4.48,4.72,49.34,87.04,0,0.45,49,timeout
53,17,1.38,4.95,0.67,1.09,4.51,5.14,157.21,86.22,1,0.45,49,timeout
53,18,0.69,4.94,1.09,1.98,4.62,5.55,326.24,85.92,0,0.45,49,timeout
53,19,0.52,4.84,1.91,0.82,4.7,6.01,351.51,84.78,0,0.45,49,timeout
53,20,1.87,4.52,1.0,0.38,4.83,6.22,14.79,83.71,0,0.45,49,timeout
53,21,0.35,4.93,0.68,0.98,5.11,6.33,256.67,83.3,0,0.45,49,timeout
53,22,0.6,4.04,0.37,1.82,5.32,6.78,129.9,82.71,0,0.45,49,timeout
53,23,1.14,4.79,1.7,0.73,5.62,7.26,344.38,82.34,0,0.45,49,timeout
53,24,0.42,3.27,1.94,0.36,5.72,7.41,266.08,81.16,1,0.45,49,timeout
53,25,0.48,3.48,0.43,1.92,5.97,7.75,11.19,80.0,0,0.45,49,timeout
53,26,0.33,4.13,1.49,0.12,6.11,7.89,349.68,79.44,0,0.45,49,timeout
53,27,0.33,4.83,1.97,0.96,6.44,7.93,78.07,78.69,0,0.45,49,timeout
53,28,1.53,4.82,1.99,0.62,6.66,8.05,85.85,78.13,0,0.45,49,timeout
53,29,0.85,4.85,1.12,0.95,6.72,8.26,323.54,77.16,0,0.45,49,timeout
53,30,0.69,4.98,1.46,0.19,6.91,8.57,182.18,76.09,0,0.45,49,timeout
53,31,0.55,3.8,0.82,0.94,7.33,8.83,91.5,75.37,0,0.45,49,timeout
53,32,0.32,4.73,1.08,1.27,7.67,9.15,232.3,74.29,0,0.45,49,timeout
53,33,1.75,3.66,1.98,1.11,7.93,9.24,39.76,73.39,0,0.45,49,timeout
53,34,1.48,4.57,0.88,0.91,8.2,9.57,257.21,72.67,0,0.45,49,timeout
53,35,0.3,4.68,1.22,1.15,8.5,9.69,351.3,71.89,0,0.45,49,timeout
53,36,0.56,3.85,0.49,0.54,8.54,10.07,120.06,71.3,0,0.45,49,timeout
53,37,0.82,4.68,1.29,1.46,8.55,10.36,334.74,70.57,0,0.45,49,timeout
53,38,0.66,4.96,0.89,1.39,8.63,10.56,34.06,69.96,0,0.45,49,timeout
53,39,0.49,4.83,1.58,0.46,8.79,10.58,314.18,69.24,1,0.45,49,timeout
53,40,0.38,4.83,0.6,0.46,9.18,10.83,349.46,68.34,0,0.45,49,timeout
53,41,0.53,3.69,0.37,1.66,9.44,11.31,181.55,67.8,0,0.45,49,timeout
53,42,1.4,4.97,1.33,1.42,9.45,11.32,261.02,67.35,0,0.45,49,timeout
53,43,0.5,4.76,0.59,0.71,9.68,11.34,205.51,67.03,0,0.45,49,timeout
53,44,0.96,5.0,1.53,0.62,9.71,11.38,144.42,66.65,0,0.45,49,timeout
53,45,0.65,4.62,0.57,1.83,9.84,11.78,268.55,65.51,1,0.45,49,timeout
53,46,1.11,4.95,0.42,0.57,10.07,11.93,206.71,64.54,0,0.45,49,timeout
53,47,1.72,4.46,1.78,0.84,10.32,11.98,214.79,64.04,0,0.45,49,timeout
53,48,0.79,4.72,0.71,0.6,10.81,12.46,136.75,62.85,0,0.45,49,timeout
54,0,0.35,4.13,0.67,1.45,0.08,0.45,22.08,98.93,0,0.96,50,collision
54,1,0.9,4.51,1.94,0.93,0.3,0.87,267.48,98.34,0,0.96,50,collision
54,2,0.43,4.8,1.09,0.94,0.77,1.22,156.19,97.68,0,0.96,50,collision
54,3,0.62,4.02,1.48,1.29,0.85,1.44,129.11,96.89,1,0.96,50,collision
54,4,0.72,4.98,1.31,1.96,1.15,1.76,251.27,95.84,0,0.96,50,collision
54,5,1.39,4.62,0.45,1.14,1.41,2.15,209.91,94.86,1,0.96,50,collision
54,6,1.33,4.97,0.45,0.42,1.59,2.62,264.7,94.53,0,0.96,50,collision
54,7,0.49,3.65,0.45,0.38,1.7,3.01,148.39,93.62,0,0.96,50,collision
54,8,1.09,4.72,0.28,0.99,1.81,3.17,276.18,92.54,0,0.96,50,collision
54,9,0.53,4.71,1.53,0.53,2.02,3.21,58.83,91.38,0,0.96,50,collision
54,10,0.4,4.98,1.79,1.02,2.16,3.6,175.58,90.33,1,0.96,50,collision
54,11,1.25,4.67,0.52,1.64,2.57,3.64,229.02,90.01,0,0.96,50,collision
54,12,0.36,4.26,0.6,0.81,3.01,3.96,219.34,89.42,0,0.96,50,collision
54,13,0.42,4.82,1.65,0.87,3.31,3.96,8.84,88.8,0,0.96,50,collision
54,14,0.5,4.29,0.28,1.55,3.4,4.22,101.98,87.91,0,0.96,50,collision
54,15,0.67,4.99,0.47,0.8,3.58,4.52,326.71,86.98,0,0.96,50,collision
54,16,1.55,4.56,0.33,1.77,3.97,4.8,29.68,86.46,0,0.96,50,collision
54,17,0.77,4.48,0.83,1.05,4.24,5.16,315.9,85.3,0,0.96,50,collision
54,18,0.83,4.27,1.76,0.19,4.56,5.24,210.1,84.89,0,0.96,50,collision
54,19,1.22,4.95,0.89,0.12,4.94,5.3,190.99,84.41,0,0.96,50,collision
54,20,0.96,4.61,1.8,1.12,5.23,5.79,300.18,84.08,0,0.96,50,collision
54,21,0.6,4.78,1.53,1.01,5.64,6.14,195.32,83.34,0,0.96,50,collision
54,22,0.5,4.91,1.6,1.25,5.91,6.5,321.08,82.47,0,0.96,50,collision
54,23,0.92,4.77,0.76,1.91,6.0,6.67,24.28,81.4,0,0.96,50,collision
54,24,0.48,4.37,1.62,1.97,6.02,6.7,316.12,80.82,0,0.96,50,collision
54,25,1.1,4.32,0.31,1.64,6.39,7.0,94.22,80.37,0,0.96,50,collision
54,26,0.79,4.77,1.46,1.91,6.51,7.25,359.51,79.97,0,0.96,50,collision
54,27,0.97,4.75,1.6,0.51,6.72,7.71,241.19,79.6,0,0.96,50,collision
54,28,0.9,4.35,0.26,0.49,7.05,8.09,291.95,78.77,0,0.96,50,collision
54,29,0.4,4.07,0.96,0.97,7.36,8.25,39.22,78.12,0,0.96,50,collision
54,30,0.89,4.81,1.47,0.16,7.39,8.51,23.85,77.01,0,0.96,50,collision
54,31,0.44,4.1,0.24,0.2,7.66,8.56,33.56,76.29,0,0.96,50,collision
54,32,1.66,4.7,1.32,1.13,7.66,8.94,289.6,75.15,0,0.96,50,collision
54,33,0.41,5.0,1.99,0.85,7.75,8.95,17.04,74.47,0,0.96,50,collision
54,34,0.46,3.98,0.55,1.22,7.9,9.06,172.04,73.29,0,0.96,50,collision
54,35,0.33,4.99,0.2,0.87,7.98,9.38,342.45,72.26,0,0.96,50,collision
54,36,0.4,3.96,1.23,1.11,8.12,9.63,137.55,71.62,0,0.96,50,collision
54,37,1.72,4.7,0.42,0.6,8.17,9.92,251.14,71.28,0,0.96,50,collision
54,38,0.34,4.88,0.34,0.37,8.34,10.37,181.1,70.86,0,0.96,50,collision
54,39,0.76,4.97,1.53,1.93,8.37,10.57,334.53,70.14,0,0.96,50,collision
54,40,0.34,4.92,1.91,0.45,8.67,10.76,315.55,69.38,0,0.96,50,collision
54,41,0.32,4.84,1.57,0.59,8.91,10.77,219.79,69.04,0,0.96,50,collision
54,42,0.75,4.64,1.36,0.61,9.32,10.82,44.1,68.12,0,0.96,50,collision
54,43,0.44,4.09,1.84,1.12,9.35,11.23,286.18,67.34,1,0.96,50,collision
54,44,1.52,4.79,0.5,0.25,9.63,11.34,228.51,66.38,0,0.96,50,collision
54,45,1.23,4.59,1.33,0.33,9.74,11.75,247.48,65.86,1,0.96,50,collision
54,46,0.56,3.59,0.78,1.26,10.17,11.86,266.08,64.81,0,0.96,50,collision
54,47,1.17,3.87,0.49,0.24,10.26,12.19,10.85,64.34,0,0.96,50,collision
54,48,0.74,4.9,1.48,0.73,10.53,12.25,41.6,63.61,0,0.96,50,collision
54,49,0.69,4.78,0.63,0.87,10.99,12.37,179.75,63.19,0,0.96,50,collision
55,0,0.74,4.45,0.97,1.22,0.36,0.29,116.55,99.49,0,0.46,28,success
55,1,0.39,4.29,0.31,1.82,0.83,0.69,204.03,98.88,0,0.46,28,success
55,2,1.7,4.29,1.49,1.62,1.03,0.83,15.04,97.86,0,0.46,28,success
55,3,0.41,4.9,1.21,1.98,1.23,1.24,325.78,97.12,0,0.46,28,success
55,4,0.35,4.2,1.61,0.68,1.34,1.45,296.46,95.98,0,0.46,28,success
55,5,0.31,4.73,0.88,0.34,1.68,1.48,190.04,95.21,0,0.46,28,success
55,6,2.58,4.98,0.2,1.89,1.93,1.93,186.94,94.49,0,0.46,28,success
55,7,1.31,4.51,0.88,0.5,1.95,2.4,72.93,94.04,0,0.46,28,success
55,8,0.83,3.78,1.32,0.45,2.25,2.9,253.29,93.0,0,0.46,28,success
55,9,0.44,4.46,0.33,1.83,2.65,3.2,84.63,92.46,0,0.46,28,success
55,10,0.71,3.9,1.23,1.96,2.89,3.6,239.29,91.37,0,0.46,28,success
55,11,0.94,4.4,1.93,0.77,3.31,3.79,349.28,91.04,0,0.46,28,success
55,12,1.3,4.48,0.21,1.16,3.43,3.98,93.66,90.47,0,0.46,28,success
55,13,0.97,4.11,1.67,1.81,3.49,4.15,164.86,90.06,0,0.46,28,success
55,14,1.43,4.56,1.86,0.28,3.62,4.35,190.66,89.64,0,0.46,28,success
55,15,0.99,4.18,0.19,1.17,4.05,4.54,173.84,89.24,0,0.46,28,success
55,16,1.01,4.91,1.53,1.25,4.47,4.94,109.97,88.49,0,0.46,28,success
55,17,1.07,3.92,0.71,1.91,4.66,5.33,73.93,88.15,0,0.46,28,success
55,18,0.46,4.98,0.32,1.47,4.86,5.72,262.31,87.72,0,0.46,28,success
55,19,0.45,3.57,0.85,0.36,5.12,5.77,30.11,86.64,0,0.46,28,success
55,20,1.08,3.9,1.99,0.71,5.27,5.98,36.42,85.84,0,0.46,28,success
55,21,0.32,4.05,0.56,0.12,5.27,6.16,58.27,85.26,0,0.46,28,success
55,22,0.52,4.99,1.97,1.88,5.64,6.38,44.3,84.28,0,0.46,28,success
55,23,0.49,4.92,0.64,1.19,6.1,6.47,75.51,83.58,0,0.46,28,success
55,24,1.47,4.21,0.38,1.98,6.49,6.81,140.01,82.7,0,0.46,28,success
55,25,0.83,4.94,1.52,1.86,6.87,7.11,152.47,81.65,0,0.46,28,success
55,26,0.67,4.84,0.27,1.17,7.31,7.32,161.78,80.76,0,0.46,28,success
55,27,1.34,3.72,1.31,1.23,7.54,7.65,196.57,79.75,0,0.46,28,success
56,0,0.83,4.84,0.93,1.56,0.39,0.24,331.29,98.94,0,0.23,38,success
56,1,0.6,4.95,0.42,1.02,0.83,0.62,93.45,98.37,0,0.23,38,success
56,2,0.64,4.58,1.32,0.93,0.9,0.9,201.4,97.9,0,0.23,38,success
56,3,0.78,4.85,0.28,1.37,1.25,1.09,356.77,96.79,0,0.23,38,success
56,4,0.78,5.0,1.4,0.83,1.54,1.25,97.26,95.67,0,0.23,38,success
56,5,0.91,4.96,1.6,1.47,1.8,1.46,334.7,95.32,0,0.23,38,success
56,6,0.61,4.34,1.26,0.54,1.82,1.53,119.08,94.95,0,0.23,38,success
56,7,1.17,4.96,1.96,1.08,2.1,1.77,176.44,94.55,0,0.23,38,success
56,8,0.77,3.99,0.13,0.44,2.11,2.17,176.76,93.4,0,0.23,38,success
56,9,1.13,4.03,1.53,1.48,2.28,2.32,204.41,92.2,0,0.23,38,success
56,10,0.4,3.27,1.15,0.84,2.33,2.45,322.2,91.42,0,0.23,38,success
56,11,0.39,4.76,1.12,1.14,2.82,2.72,263.16,90.26,0,0.23,38,success
56,12,0.73,3.74,1.75,1.17,3.2,2.84,140.4,89.26,0,0.23,38,success
56,13,0.79,4.45,1.07,0.47,3.66,3.1,213.24,88.66,0,0.23,38,success
56,14,2.71,4.93,1.48,1.78,3.74,3.21,327.27,88.13,0,0.23,38,success
56,15,0.31,4.65,0.78,1.35,3.95,3.35,330.23,87.44,0,0.23,38,success
56,16,1.18,4.72,0.11,1.96,4.2,3.38,63.04,86.56,0,0.23,38,success
56,17,0.79,4.83,0.64,1.97,4.62,3.59,162.88,85.59,0,0.23,38,success
56,18,0.61,4.85,0.52,1.73,4.64,4.04,354.91,84.5,0,0.23,38,success
56,19,0.56,4.21,1.31,0.87,5.03,4.51,341.59,84.13,0,0.23,38,success
56,20,0.83,4.5,0.66,0.41,5.09,4.93,155.88,83.34,0,0.23,38,success
56,21,0.47,4.61,0.42,1.7,5.22,5.35,100.23,82.38,0,0.23,38,success
56,22,0.99,4.37,1.76,0.68,5.56,5.44,288.97,81.52,0,0.23,38,success
56,23,0.46,4.95,0.76,1.65,5.77,5.78,204.81,80.47,0,0.23,38,success
56,24,1.19,4.59,0.69,1.51,6.01,5.84,241.62,79.93,0,0.23,38,success
56,25,0.75,4.18,0.64,1.06,6.33,6.22,71.53,79.53,0,0.23,38,success
56,26,0.91,4.04,0.91,1.55,6.65,6.58,168.16,79.1,0,0.23,38,success
56,27,0.36,4.03,0.58,1.25,7.09,6.85,215.42,78.08,0,0.23,38,success
56,28,1.33,4.53,1.18,1.14,7.27,7.27,64.23,77.41,0,0.23,38,success
56,29,0.31,4.64,0.45,1.33,7.46,7.44,60.88,76.33,0,0.23,38,success
56,30,0.6,4.71,1.89,1.85,7.89,7.66,278.44,75.73,0,0.23,38,success
56,31,1.61,4.65,0.31,1.4,8.0,7.68,234.59,74.71,0,0.23,38,success
56,32,0.4,4.9,1.16,1.43,8.16,7.95,57.53,73.81,0,0.23,38,success
56,33,0.38,4.62,1.68,0.86,8.42,8.08,324.39,72.9,0,0.23,38,success
56,34,0.62,4.56,1.82,0.59,8.66,8.57,102.75,72.43,0,0.23,38,success
56,35,0.45,4.58,0.14,1.36,9.14,9.0,269.53,71.26,0,0.23,38,success
56,36,0.4,4.6,0.78,1.27,9.58,9.26,290.48,70.14,0,0.23,38,success
56,37,0.33,4.98,1.68,0.11,9.71,9.69,71.26,69.2,0,0.23,38,success
57,0,0.56,4.98,0.54,1.61,0.16,0.3,180.23,99.44,0,0.79,49,success
57,1,0.51,4.81,0.52,1.69,0.5,0.41,21.83,99.05,0,0.79,49,success
57,2,1.92,3.99,1.88,1.65,0.96,0.9,36.51,98.51,0,0.79,49,success
57,3,0.74,4.1,1.05,0.82,1.38,1.21,221.91,97.89,0,0.79,49,success
57,4,0.34,4.73,1.74,0.78,1.83,1.53,125.59,96.87,0,0.79,49,success
57,5,0.61,4.12,1.18,0.63,2.14,1.54,40.63,96.53,0,0.79,49,success
57,6,1.78,4.14,0.56,0.98,2.31,1.91,9.27,95.97,0,0.79,49,success
57,7,0.51,3.59,1.2,0.43,2.55,2.23,128.99,95.25,0,0.79,49,success
57,8,0.33,4.94,1.04,0.9,3.02,2.28,322.82,94.24,0,0.79,49,success
57,9,2.07,4.86,0.76,1.56,3.13,2.68,92.23,93.73,0,0.79,49,success
57,10,0.68,4.79,0.47,1.77,3.57,2.74,44.43,93.13,0,0.79,49,success
57,11,0.72,4.65,1.98,1.54,4.0,2.99,222.41,91.97,0,0.79,49,success
57,12,0.87,3.79,1.94,1.61,4.45,3.43,20.61,91.26,0,0.79,49,success
57,13,0.87,4.5,0.95,1.59,4.9,3.93,89.91,90.83,0,0.79,49,success
57,14,0.93,4.64,0.42,1.87,5.12,4.13,296.98,89.83,0,0.79,49,success
57,15,0.57,2.41,1.31,1.98,5.61,4.32,210.55,88.66,0,0.79,49,success
57,16,1.14,4.58,1.44,1.53,5.96,4.35,15.96,88.33,0,0.79,49,success
57,17,0.57,4.96,1.28,1.64,6.41,4.42,354.21,87.63,0,0.79,49,success
57,18,0.62,4.19,0.75,0.47,6.54,4.58,286.7,86.52,0,0.79,49,success
57,19,1.09,4.5,1.89,1.74,6.65,4.6,8.24,86.0,0,0.79,49,success
57,20,0.72,4.9,0.19,1.62,6.71,4.63,178.03,85.16,0,0.79,49,success
57,21,0.69,4.51,0.89,1.53,6.93,4.78,97.41,84.33,0,0.79,49,success
57,22,0.37,4.31,0.23,1.32,7.41,5.16,216.35,83.22,0,0.79,49,success
57,23,0.57,4.37,0.58,0.31,7.88,5.61,278.05,82.53,0,0.79,49,success
57,24,0.77,4.95,0.48,0.31,8.16,5.8,209.71,81.66,0,0.79,49,success
57,25,0.54,4.96,1.8,1.04,8.66,6.27,317.46,80.66,0,0.79,49,success
57,26,0.76,4.73,0.76,1.8,8.78,6.6,302.56,79.64,0,0.79,49,success
57,27,0.42,3.41,1.61,1.51,8.88,6.62,295.56,78.47,0,0.79,49,success
57,28,0.38,4.87,0.12,1.03,8.98,6.76,27.85,77.87,0,0.79,49,success
57,29,0.64,4.82,1.05,0.76,9.34,7.24,165.06,76.7,0,0.79,49,success
57,30,0.87,4.94,1.43,0.67,9.81,7.54,190.75,75.5,0,0.79,49,success
57,31,1.02,4.33,0.7,1.14,10.27,7.65,136.02,74.81,0,0.79,49,success
57,32,0.43,4.69,0.28,1.04,10.28,7.72,307.83,73.71,0,0.79,49,success
57,33,0.35,4.29,1.1,0.63,10.35,7.98,301.31,73.11,0,0.79,49,success
57,34,0.53,4.74,0.32,0.87,10.42,8.2,259.18,72.77,0,0.79,49,success
57,35,0.76,3.31,1.37,0.95,10.65,8.56,155.81,72.09,0,0.79,49,success
57,36,1.07,4.81,1.61,0.38,10.85,8.91,241.23,71.57,0,0.79,49,success
57,37,0.36,4.74,0.7,0.11,11.23,9.04,266.91,70.42,0,0.79,49,success
57,38,0.31,4.99,0.17,1.12,11.68,9.24,189.85,70.04,0,0.79,49,success
57,39,0.68,4.17,0.22,1.53,11.85,9.65,47.24,69.47,0,0.79,49,success
57,40,0.5,3.98,0.45,0.69,12.18,9.69,326.12,68.75,0,0.79,49,success
57,41,0.71,4.93,0.96,1.34,12.29,10.05,206.65,67.92,0,0.79,49,success
57,42,2.63,4.85,1.2,1.09,12.7,10.3,72.34,66.79,0,0.79,49,success
57,43,1.39,4.46,1.77,0.15,13.11,10.49,357.85,66.25,0,0.79,49,success
57,44,0.93,4.01,0.91,0.24,13.27,10.79,17.03,65.46,0,0.79,49,success
57,45,0.96,4.88,1.86,0.7,13.71,11.1,130.91,64.87,0,0.79,49,success
57,46,0.66,3.89,1.05,0.46,14.02,11.21,54.57,63.72,0,0.79,49,success
57,47,0.68,3.07,0.22,0.13,14.48,11.31,105.13,62.95,0,0.79,49,success
57,48,0.53,4.88,0.6,0.48,14.83,11.66,178.39,62.3,0,0.79,49,success
58,0,0.6,4.26,1.81,1.17,0.47,0.31,65.43,99.37,0,0.94,43,collision
58,1,0.7,4.89,0.2,0.6,0.68,0.64,42.82,98.66,0,0.94,43,collision
58,2,0.77,4.98,1.77,1.88,0.87,1.13,182.23,97.7,0,0.94,43,collision
58,3,0.73,4.98,0.5,1.2,1.33,1.55,246.5,96.63,1,0.94,43,collision
58,4,0.54,3.93,1.53,1.88,1.65,1.65,309.03,95.61,0,0.94,43,collision
58,5,1.08,3.98,0.31,1.94,1.82,1.8,283.51,94.77,0,0.94,43,collision
58,6,0.39,3.99,1.46,0.31,2.28,1.84,244.34,93.6,0,0.94,43,collision
58,7,0.68,4.82,0.85,1.63,2.73,1.95,284.54,92.76,0,0.94,43,collision
58,8,0.53,3.87,0.95,0.48,2.94,2.2,350.31,92.16,0,0.94,43,collision
58,9,0.75,4.85,1.98,0.8,3.42,2.35,1.16,91.76,0,0.94,43,collision
58,10,2.45,4.91,0.33,1.78,3.56,2.65,101.17,91.4,0,0.94,43,collision
58,11,0.35,4.08,1.43,0.69,3.58,3.09,323.26,90.21,0,0.94,43,collision
58,12,0.76,4.45,1.4,1.64,3.68,3.21,70.62,89.7,0,0.94,43,collision
58,13,0.46,4.66,0.86,0.53,3.8,3.58,185.26,88.62,0,0.94,43,collision
58,14,0.55,4.67,0.28,0.35,3.85,3.95,354.74,87.86,0,0.94,43,collision
58,15,1.75,4.75,0.87,1.75,4.21,4.25,71.81,86.68,0,0.94,43,collision
58,16,0.34,3.88,1.38,0.78,4.6,4.51,33.38,85.6,0,0.94,43,collision
58,17,0.92,4.94,0.1,0.38,4.63,4.82,62.67,85.1,0,0.94,43,collision
58,18,1.74,4.73,1.31,0.28,4.96,5.22,249.59,84.31,0,0.94,43,collision
58,19,0.95,4.32,0.67,1.84,5.12,5.56,190.06,83.42,0,0.94,43,collision
58,20,0.62,4.95,1.48,0.19,5.3,5.83,174.51,82.88,1,0.94,43,collision
58,21,0.33,4.39,1.61,0.95,5.78,6.26,69.12,82.0,0,0.94,43,collision
58,22,0.43,3.96,0.6,1.14,6.04,6.43,57.2,81.3,0,0.94,43,collision
58,23,1.74,4.57,1.7,1.85,6.28,6.84,271.0,80.13,0,0.94,43,collision
58,24,0.76,4.83,0.29,0.41,6.46,7.03,103.83,79.29,0,0.94,43,collision
58,25,0.56,4.81,1.68,1.11,6.8,7.28,219.78,78.52,0,0.94,43,collision
58,26,0.66,4.89,1.13,0.27,6.81,7.52,64.15,77.49,0,0.94,43,collision
58,27,1.21,4.75,0.98,1.45,7.22,7.9,43.08,76.88,0,0.94,43,collision
58,28,0.31,4.55,1.65,0.93,7.24,8.02,191.81,76.57,0,0.94,43,collision
58,29,1.16,4.78,0.49,1.31,7.34,8.35,285.72,75.5,0,0.94,43,collision
58,30,0.31,4.73,0.17,1.78,7.8,8.76,208.23,75.16,0,0.94,43,collision
58,31,1.35,4.83,1.82,0.53,7.98,8.95,321.07,74.44,0,0.94,43,collision
58,32,0.55,4.85,1.4,0.54,8.02,9.15,175.92,73.95,0,0.94,43,collision
58,33,0.44,4.5,1.44,0.6,8.22,9.46,26.42,72.98,0,0.94,43,collision
58,34,0.42,4.15,0.91,0.88,8.33,9.69,324.73,71.87,0,0.94,43,collision
58,35,0.4,3.81,1.07,0.88,8.66,10.1,326.46,71.18,0,0.94,43,collision
58,36,1.15,4.91,0.52,0.69,8.78,10.46,274.08,70.69,0,0.94,43,collision
58,37,0.64,3.79,1.61,0.81,9.18,10.59,239.53,69.96,0,0.94,43,collision
58,38,0.79,3.87,0.71,0.58,9.66,10.91,101.21,69.32,0,0.94,43,collision
58,39,0.51,4.6,1.99,0.6,10.12,11.27,112.61,68.27,0,0.94,43,collision
58,40,1.02,4.88,0.84,1.68,10.6,11.52,223.38,67.6,0,0.94,43,collision
58,41,0.48,4.6,1.81,1.69,10.62,11.67,125.33,66.76,0,0.94,43,collision
58,42,0.5,4.57,0.54,0.41,10.65,11.87,289.16,65.8,0,0.94,43,collision
59,0,0.4,4.68,0.48,1.03,0.4,0.05,10.29,99.62,0,0.24,31,timeout
59,1,0.72,4.77,1.91,0.91,0.84,0.18,158.49,99.31,0,0.24,31,timeout
